Top pages,Clicks,Impressions,CTR,Position
https://www.ideallivs.com/product/amoy-soya-sauce-150ml-dark,0,25,0%,16
https://www.ideallivs.com/blog/indiska-livsmedel-i-goteborg,0,25,0%,24.64
https://www.ideallivs.com/product/tata-tea-premium-900g,0,25,0%,32.2
https://www.ideallivs.com/product/mer-apelsindryck-33cl?add-to-cart=565,0,24,0%,3.04
https://www.ideallivs.com/product/heera-kalonji-seeds-300gm,0,24,0%,4.38
https://www.ideallivs.com/shop/jannat-xxl-1121-basmati-rice-5-kg,0,24,0%,5.33
https://www.ideallivs.com/product/bombaywala-fried-patra-320g,0,24,0%,5.92
https://www.ideallivs.com/product/kalkandam-sugar-cubes-500g,0,24,0%,6.12
https://www.ideallivs.com/product/heera-food-color-red-25g,0,24,0%,6.71
https://www.ideallivs.com/product-category/oils-ghee,0,24,0%,7.71
https://www.ideallivs.com/product/trs-gram-flour-2-kg?add-to-cart=88,0,24,0%,7.83
https://www.ideallivs.com/product/ovaltine-300g,0,24,0%,8
https://www.ideallivs.com/product-category/toor-dal,0,24,0%,8.25
https://www.ideallivs.com/product-category/whole-wheat-atta,0,24,0%,9.08
https://www.ideallivs.com/product-category/pickles-chutneys-pastes,0,24,0%,12
https://www.ideallivs.com/product/heera-agarbati-pure-lavendar,0,24,0%,13.58
https://www.ideallivs.com/product/delta-pistagenotter-skalade-150g,0,23,0%,2.22
https://www.ideallivs.com/product/fresh-frsk-baingen-bringen,0,23,0%,4.52
https://www.ideallivs.com/product/trs-poppy-seeds-white-100g,0,23,0%,7.91
https://www.ideallivs.com/brand/lijjat,0,23,0%,9.91
https://www.ideallivs.com/brand/ktc,0,23,0%,10.26
https://www.ideallivs.com/product/laziza-custard-mango-300g,0,23,0%,10.48
https://www.ideallivs.com/product/trs-ajwain-seeds-100g,0,23,0%,11.3
https://www.ideallivs.com/product/maggi-masala-chilli-sauce-400-ml,0,23,0%,13.96
https://www.ideallivs.com/product/fresh-frsk-karela-bittergurka,0,23,0%,16.04
https://www.ideallivs.com/product/trs-brown-mustard-seeds-100g?add-to-cart=131,0,23,0%,26.13
https://www.ideallivs.com/product/tapal-danedar-teabags-300750-g?add-to-cart=225,0,22,0%,2.32
https://www.ideallivs.com/product/annam-green-cardamom-50g,0,22,0%,5.86
https://www.ideallivs.com/product/heera-bay-leaves,0,22,0%,8.27
https://www.ideallivs.com/product-category/asian-rice,0,22,0%,8.45
https://www.ideallivs.com/product/heera-agarbati-pure-chandan,0,22,0%,9.95
https://www.ideallivs.com/product/hr-masala-moong-dal-200g,0,22,0%,10.05
https://www.ideallivs.com/product/vaseline-jelly-100ml,0,22,0%,10.27
https://www.ideallivs.com/product/hr-aloo-kulcha-320g,0,22,0%,11.82
https://www.ideallivs.com/product/flute-agarbatti-forest,0,22,0%,12.59
https://www.ideallivs.com/product/tata-gold-tea-450g,0,22,0%,13.36
https://www.ideallivs.com/product/ktc-almond-oil-200-ml,0,22,0%,13.77
https://www.ideallivs.com/product-category/electric,0,21,0%,2.57
https://www.ideallivs.com/product/kaalar-extra-long-grain-steam-rice-5kg?add-to-cart=196,0,21,0%,3.43
https://www.ideallivs.com/brand/himaliya,0,21,0%,6.33
https://www.ideallivs.com/shop/heera-msd-chineese-salt-100g,0,21,0%,6.9
https://www.ideallivs.com/product/chings-veg-hakka-noodles-140g,0,21,0%,8.14
https://www.ideallivs.com/product/tang-orange?add-to-cart=570,0,21,0%,9.76
https://www.ideallivs.com/product/fresh-frsk-koriander,0,21,0%,9.95
https://www.ideallivs.com/product/sea-salt-1-kg,0,21,0%,10
https://www.ideallivs.com/product/mtr-rajma-masala-300g,0,21,0%,11.71
https://www.ideallivs.com/product/hr-punjabi-mixture-280g,0,21,0%,12.76
https://www.ideallivs.com/product/trs-kewra-water-190-ml,0,21,0%,14.14
https://www.ideallivs.com/product/johnsons-baby-bath-300ml,0,21,0%,16.1
https://www.ideallivs.com/product/shan-ginger-garlic-paste-700-gm,0,21,0%,16.14
https://www.ideallivs.com/product/priya-ginger-garlic-paste-300g,0,21,0%,21.43
https://www.ideallivs.com/shop/national-kasuri-methi-100g,0,21,0%,21.71
https://www.ideallivs.com/brand/tata,0,21,0%,50.57
https://www.ideallivs.com/product/metromilan-18st,0,20,0%,4.25
https://www.ideallivs.com/product/heera-urid-whole-gota-500g,0,20,0%,5.75
https://www.ideallivs.com/product-category/seeds,0,20,0%,6.1
https://www.ideallivs.com/shop/fruiti-o-juice-drink,0,20,0%,6.4
https://www.ideallivs.com/product/lazzat-tamarind-chutney-400g,0,20,0%,6.85
https://www.ideallivs.com/product/trs-food-color-25gm-red,0,20,0%,8.15
https://www.ideallivs.com/product/pg-tips-original-black-tea-bags-300-870-g?add-to-cart=223,0,20,0%,9.45
https://www.ideallivs.com/brand/tjy,0,20,0%,9.75
https://www.ideallivs.com/product/horlicks-400-gm,0,20,0%,9.8
https://www.ideallivs.com/product/national-haleem-spices-mix-43x2g?add-to-cart=107,0,20,0%,10.55
https://www.ideallivs.com/brand/samyang,0,20,0%,10.85
https://www.ideallivs.com/product/heera-peanut-butter-340g,0,20,0%,12.95
https://www.ideallivs.com/brand/swetha-teugu,0,20,0%,17.8
https://www.ideallivs.com/product/fresh-raw-mango,0,20,0%,18.75
https://www.ideallivs.com/product/fresh-drum-sticks?add-to-cart=671,0,19,0%,2.74
https://www.ideallivs.com/product/delta-cashewnotter-250g,0,19,0%,4.32
https://www.ideallivs.com/product/trs-urid-whole-1-kg,0,19,0%,5.63
https://www.ideallivs.com/brand/anjappar,0,19,0%,5.74
https://www.ideallivs.com/product/heera-phool-makhana-100-gsm,0,19,0%,5.79
https://www.ideallivs.com/product/phulki-250-gsm,0,19,0%,7.05
https://www.ideallivs.com/rice-in-stockholm,0,19,0%,7.37
https://www.ideallivs.com/product/crown-reshmi-kebab-chicken-15stk,0,19,0%,8.11
https://www.ideallivs.com/product-category/energy-drinks,0,19,0%,8.53
https://www.ideallivs.com/product/heera-kalonjee-100gm,0,19,0%,8.79
https://www.ideallivs.com/shop/heera-dried-coconut-halves,0,19,0%,8.79
https://www.ideallivs.com/product/wagh-bakri-tea-1-kg,0,19,0%,9.68
https://www.ideallivs.com/product/johnsons-baby-oil-300ml,0,19,0%,9.74
https://www.ideallivs.com/blog/rice-in-stockholm,0,19,0%,11.79
https://www.ideallivs.com/product-category/fragrance,0,19,0%,12.26
https://www.ideallivs.com/product/crown-seekh-kebab-lamb-15-pcs,0,19,0%,12.84
https://www.ideallivs.com/product/kurkre-chilli-chatka,0,19,0%,12.84
https://www.ideallivs.com/product/laziza-custard-vanilla-300g,0,19,0%,14.21
https://www.ideallivs.com/brand/horlicks,0,19,0%,14.26
https://www.ideallivs.com/product/jabsons-roasted-gud-chana-150g,0,19,0%,14.42
https://www.ideallivs.com/product/shan-mixed-pickle-300g,0,19,0%,21.42
https://www.ideallivs.com/product/parle-g-biscuits-79-g,0,18,0%,5.28
https://www.ideallivs.com/product/ab-pheni-150g?add-to-cart=431,0,18,0%,5.39
https://www.ideallivs.com/brand/swarna,0,18,0%,5.78
https://www.ideallivs.com/product/cluster-beans-gawar,0,18,0%,5.83
https://www.ideallivs.com/product/onion-gul-lok?add-to-cart=680,0,18,0%,5.83
https://www.ideallivs.com/product/trs-rose-water-190-ml,0,18,0%,6.83
https://www.ideallivs.com/product/regal-special-cake-rusk-500-gm,0,18,0%,7.33
https://www.ideallivs.com/product/fortune-unpolished-kala-channa-whole-1kg,0,18,0%,7.5
https://www.ideallivs.com/product/hadeel-whole-mung-dal-2kg,0,18,0%,7.5
https://www.ideallivs.com/product/heera-ajwain-seeds-100g,0,18,0%,8.06
https://www.ideallivs.com/brand/falak,0,18,0%,9.22
https://www.ideallivs.com/product/cadbury-bourn-vita-500-gm,0,18,0%,9.33
https://www.ideallivs.com/product/desi-roasted-chana-unsalted-700g,0,18,0%,10.72
https://www.ideallivs.com/product/flute-basil-agarbatti,0,18,0%,10.83
https://www.ideallivs.com/terms-conditions,0,18,0%,11.67
https://www.ideallivs.com/product/heera-methi-seedsfenugreek-100g,0,18,0%,11.94
https://www.ideallivs.com/product/shan-chilli-pickle-1-kg,0,18,0%,12.5
https://www.ideallivs.com/product/trs-puffed-rice-400g,0,18,0%,14.06
https://www.ideallivs.com/product/shan-lemon-pickle-1-kg,0,18,0%,14.44
https://www.ideallivs.com/product/ig-jeerakasala-rice-5kg?add-to-cart=211,0,17,0%,1.41
https://www.ideallivs.com/product/neha-rachni-mehandi?add-to-cart=765,0,17,0%,1.76
https://www.ideallivs.com/product/regal-cake-rusk-almond-630g21pcs,0,17,0%,3.71
https://www.ideallivs.com/product/arvi,0,17,0%,4.88
https://www.ideallivs.com/product/guard-sella-easy-cook-rice-1-kg,0,17,0%,5
https://www.ideallivs.com/shop/mtr-rice-idli-ready-mix,0,17,0%,5
https://www.ideallivs.com/product/heera-food-color-yellow-25g,0,17,0%,5.12
https://www.ideallivs.com/shop/electric-tandoor-oven,0,17,0%,5.29
https://www.ideallivs.com/product-category/home-essentials,0,17,0%,6.24
https://www.ideallivs.com/product/trs-paprika-powder-100-g,0,17,0%,7.12
https://www.ideallivs.com/product-category/sona-masoori,0,17,0%,9.18
https://www.ideallivs.com/product/hr-pani-puri-360-gm,0,17,0%,9.47
https://www.ideallivs.com/brand/wagh,0,17,0%,9.65
https://www.ideallivs.com/product/metro-agarbati-bukoor,0,17,0%,10.35
https://www.ideallivs.com/product/ktc-sesame-oil-250-ml,0,17,0%,10.41
https://www.ideallivs.com/product/haldirams-punjabi-choley-283gms?add-to-cart=507,0,17,0%,11.29
https://www.ideallivs.com/product/heera-soan-papdi-250g,0,17,0%,11.35
https://www.ideallivs.com/product/flute-juniper-agarbatti,0,17,0%,11.88
https://www.ideallivs.com/product/heera-bajri-flour-1-kg,0,17,0%,14.35
https://www.ideallivs.com/product-category/canned-jarred-goods,0,17,0%,15.24
https://www.ideallivs.com/product/national-lemon-pickle-1-kg,0,17,0%,16.59
https://www.ideallivs.com/product/elephant-atta-medium-25-kg?add-to-cart=77,0,17,0%,24.24
https://www.ideallivs.com/product/shan-easy-cook-haleem-mix-300g?add-to-cart=375,0,16,0%,1.88
https://www.ideallivs.com/product/haldirams-frozen-railway-cutlets?add-to-cart=513,0,16,0%,2.5
https://www.ideallivs.com/product/flute-agarbatti-mulberry,0,16,0%,5.25
https://www.ideallivs.com/brand/al-baker,0,16,0%,5.69
https://www.ideallivs.com/product/trs-plain-papadam-200gm-pack,0,16,0%,6.62
https://www.ideallivs.com/brand/tilda,0,16,0%,6.88
https://www.ideallivs.com/product/desi-pesi-gur-1kg-premium,0,16,0%,7
https://www.ideallivs.com/product/heera-black-cardamom-200g,0,16,0%,8.94
https://www.ideallivs.com/product/mtr-chana-masala-300g,0,16,0%,9.06
https://www.ideallivs.com/product/pataks-mango-chatni-mild-340-gm,0,16,0%,9.44
https://www.ideallivs.com/brand/tang,0,16,0%,10.81
https://www.ideallivs.com/product/hr-punjabi-samosa-460-gms,0,16,0%,11.19
https://www.ideallivs.com/product/hr-long-sev-200gm,0,16,0%,11.31
https://www.ideallivs.com/brand/malik?add-to-cart=550,0,16,0%,11.81
https://www.ideallivs.com/product/pataks-rogan-josh-paste-283-g,0,16,0%,12.19
https://www.ideallivs.com/product/trs-haldi-powder-2,0,16,0%,13.31
https://www.ideallivs.com/product/kurkre-solid-masti,0,16,0%,14.75
https://www.ideallivs.com/product/fortune-unpolished-channa-dal-1kg,0,16,0%,19
https://www.ideallivs.com/product/trs-dal-chini?add-to-cart=368,0,16,0%,26.56
https://www.ideallivs.com/product/bikano-besan-burfi?add-to-cart=429,0,15,0%,3.67
https://www.ideallivs.com/product/tang-orange?add-to-cart=648,0,15,0%,5.4
https://www.ideallivs.com/brand/spring-home,0,15,0%,5.93
https://www.ideallivs.com/product/annam-sona-masori-rice-5-kg,0,15,0%,6
https://www.ideallivs.com/product/laziza-custard-pineapple-300g,0,15,0%,6
https://www.ideallivs.com/product/guard-ultimate-basmati-rice-1kg?add-to-cart=198,0,15,0%,6.33
https://www.ideallivs.com/product/national-tamarind-sauce-325-ml,0,15,0%,6.6
https://www.ideallivs.com/product-category/paneer,0,15,0%,7
https://www.ideallivs.com/product/malik-foods-tandoori-naan,0,15,0%,7.73
https://www.ideallivs.com/product/deepak-dalia-500g,0,15,0%,7.87
https://www.ideallivs.com/product/trs-food-color-25gm-deep-orange,0,15,0%,7.93
https://www.ideallivs.com/product/trs-ginger-powder?add-to-cart=373,0,15,0%,8.2
https://www.ideallivs.com/product/crown-chapli-kebab-chicken-12-st?add-to-cart=499,0,15,0%,11.87
https://www.ideallivs.com/product/trs-food-color-25gm-yellow,0,15,0%,12.47
https://www.ideallivs.com/product-category/idly-rice,0,15,0%,12.8
https://www.ideallivs.com/product/bikano-besan-burfi?add-to-cart=442,0,14,0%,2.36
https://www.ideallivs.com/product/alibaba-urid-dal-1-kg,0,14,0%,4.36
https://www.ideallivs.com/product-category/chick-peas,0,14,0%,4.79
https://www.ideallivs.com/shop/trs-dried-coconut-halves-250-g,0,14,0%,5.29
https://www.ideallivs.com/product/al-baker-chakki-fresh-atta?attribute_weight=10kg,0,14,0%,5.57
https://www.ideallivs.com/product/petra-class-1-jordanian-dates,0,14,0%,5.64
https://www.ideallivs.com/product/tjy-spring-rolls-190mm-50-sheets?add-to-cart=522,0,14,0%,6.36
https://www.ideallivs.com/shop/mtr-sambar-powder,0,14,0%,7
https://www.ideallivs.com/product/trs-pink-peanuts-1-5-kg,0,14,0%,8
https://www.ideallivs.com/product/pataks-chili-pickle-283g,0,14,0%,8.14
https://www.ideallivs.com/product/lazzat-green-chilli-sauce-330g,0,14,0%,8.29
https://www.ideallivs.com/shop/nestle-cerelac-400-g,0,14,0%,8.64
https://www.ideallivs.com/product/trs-ragi-flour-1-kg?add-to-cart=604,0,14,0%,8.79
https://www.ideallivs.com/brand/taaza,0,14,0%,9
https://www.ideallivs.com/brand/a1,0,14,0%,9.29
https://www.ideallivs.com/product/heera-coconut-milk-400g,0,14,0%,10.14
https://www.ideallivs.com/product/trs-green-lentils-2-kg,0,14,0%,12.14
https://www.ideallivs.com/product/shan-meat-masala-100g,0,14,0%,14
https://www.ideallivs.com/product/trs-dhania-powder-100gm,0,14,0%,14.5
https://www.ideallivs.com/product/natco-jeera-powder-400gcumin-ground,0,14,0%,34.43
https://www.ideallivs.com/product/heera-food-color-deep-orange-25g,0,13,0%,3.77
https://www.ideallivs.com/product/heera-alubukharaplum200gm,0,13,0%,4
https://www.ideallivs.com/shop/trs-puffed-rice,0,13,0%,4.31
https://www.ideallivs.com/product/trs-whole-jeera-400g,0,13,0%,6.23
https://www.ideallivs.com/product/ig-excel-basmati-rice-5-kg,0,13,0%,6.54
https://www.ideallivs.com/product/mtr-vegetable-pulao-250g,0,13,0%,6.62
https://www.ideallivs.com/shop/category/frozen-foods,0,13,0%,6.85
https://www.ideallivs.com/shop/fresh-indian-red-chili,0,13,0%,6.92
https://www.ideallivs.com/shop/category/fresh-produce,0,13,0%,7.23
https://www.ideallivs.com/product/hajmola-regular-66-g,0,13,0%,7.31
https://www.ideallivs.com/brand/aashirvaad,0,13,0%,7.54
https://www.ideallivs.com/product/maggi-chilli-sauce-320-ml,0,13,0%,7.54
https://www.ideallivs.com/product/malik-foods-sendha-namak?add-to-cart=354,0,13,0%,8.08
https://www.ideallivs.com/product/national-chaat-masala-100gm,0,13,0%,8.23
https://www.ideallivs.com/product/heera-sugar-coated-fennel-100g?add-to-cart=423,0,13,0%,8.77
https://www.ideallivs.com/product/laziza-custard-pistachio-300gm,0,13,0%,9
https://www.ideallivs.com/product/anjappar-sona-masori-rice-10-kg?add-to-cart=195,0,13,0%,9.23
https://www.ideallivs.com/product/deepak-semolina-500g,0,13,0%,9.31
https://www.ideallivs.com/product/heera-fennel-seeds-100g,0,13,0%,9.46
https://www.ideallivs.com/product/pg-tips-40-tea-bags,0,13,0%,9.85
https://www.ideallivs.com/product/national-shahi-daal-90gx2,0,13,0%,10
https://www.ideallivs.com/product/patanjli-cow-ghee-1-kg?add-to-cart=734,0,13,0%,10.15
https://www.ideallivs.com/product/haldiram-aloo-gobi-paratha-400g,0,13,0%,11.08
https://www.ideallivs.com/shop/fanta-exotic-zero-330ml,0,13,0%,11.15
https://www.ideallivs.com/product/mango-thoku-pickle-300-g,0,13,0%,11.46
https://www.ideallivs.com/product/guard-sella-easy-cook-rice-1-kg?add-to-cart=208,0,13,0%,12
https://www.ideallivs.com/brand/tindoora,0,13,0%,13.31
https://www.ideallivs.com/product/national-chatt-pata-pakora-mix,0,13,0%,13.62
https://www.ideallivs.com/product/chings-red-chilli-sauce-200-gms,0,13,0%,17.54
https://www.ideallivs.com/product/pataks-mango-pickle-hot-283g,0,13,0%,49.92
https://www.ideallivs.com/product/delta-pistagenotter-roasted-salted-j-250g,0,12,0%,3.75
https://www.ideallivs.com/product/trs-semolina-coarse-1-5-kg,0,12,0%,3.83
https://www.ideallivs.com/shop/deshi-chinigura-aromatic-rice-1kg,0,12,0%,4.5
https://www.ideallivs.com/product/haldirams-frozen-tandoori-garlic-naanfamily-pck-1-28kg?add-to-cart=515,0,12,0%,4.83
https://www.ideallivs.com/product/national-daal-makhni-74g,0,12,0%,4.92
https://www.ideallivs.com/product/hr-onion-paratha-400g,0,12,0%,6.42
https://www.ideallivs.com/product/malik-foods-home-style-paratha,0,12,0%,6.5
https://www.ideallivs.com/product/national-chapli-kebab-144gm-2-packs,0,12,0%,7.58
https://www.ideallivs.com/product/national-karahi-gosht-94gm-2packs,0,12,0%,7.58
https://www.ideallivs.com/product/heera-thin-powa-rice-flake-300g,0,12,0%,7.83
https://www.ideallivs.com/shop/category/lentils-beans-dals,0,12,0%,8.08
https://www.ideallivs.com/product/heera-curry-leaves-20gm,0,12,0%,8.25
https://www.ideallivs.com/product/regal-baqar-khani-350g,0,12,0%,8.25
https://www.ideallivs.com/product/mdh-amchur-powder?add-to-cart=103,0,12,0%,8.75
https://www.ideallivs.com/product/kurkure-green-chutney-style,0,12,0%,10.17
https://www.ideallivs.com/product/national-mixed-pickle-320-gm,0,12,0%,10.83
https://www.ideallivs.com/category/stockholm-guide,0,12,0%,11
https://www.ideallivs.com/product/guard-sella-easy-cook-rice-5kg,0,12,0%,11.5
https://www.ideallivs.com/product/heera-cloves-50g,0,12,0%,11.5
https://www.ideallivs.com/product/trs-haldi-turmeric1-kg,0,12,0%,12.5
https://www.ideallivs.com/product/heera-roasted-upma-sooji-1-kg,0,12,0%,13.33
https://www.ideallivs.com/product/national-chicken-tikka-88gm-2-packs,0,12,0%,14.17
https://www.ideallivs.com/product/national-chicken-white-karahi-80-g-2-packs,0,12,0%,14.33
https://www.ideallivs.com/brand/bueno,0,12,0%,15.75
https://www.ideallivs.com/product/heera-ground-rice-1rice-flour-5-kg,0,12,0%,15.83
https://www.ideallivs.com/shop/category/hing,0,12,0%,27.83
https://www.ideallivs.com/blog,0,12,0%,32.75
https://www.ideallivs.com/blog/paneer-butter-masala-recipe,0,12,0%,38.83
https://www.ideallivs.com/guide-till-matleverans-i-stockholm,0,12,0%,63.33
https://www.ideallivs.com/product/haldirams-frozen-phulka-roti-360gm?add-to-cart=518,0,11,0%,2.09
https://www.ideallivs.com/product/parle-platina-hide-n-seek-orange-112g,0,11,0%,3.55
https://www.ideallivs.com/product/ahmed-apple-cider-vinagar-450ml,0,11,0%,4.45
https://www.ideallivs.com/product/fresh-frsk-ridged-gourd-turai,0,11,0%,4.55
https://www.ideallivs.com/product-category/chana-dal,0,11,0%,4.91
https://www.ideallivs.com/my-account,0,11,0%,5.45
https://www.ideallivs.com/product/ig-jeerakasala-rice-5kg?add-to-cart=210,0,11,0%,5.55
https://www.ideallivs.com/product/hadeel-red-split-lentils,0,11,0%,6.27
https://www.ideallivs.com/product/haldiram-tandori-garlic-naan-400-gms,0,11,0%,6.27
https://www.ideallivs.com/product/flute-agarbatti-violet,0,11,0%,6.36
https://www.ideallivs.com/product-category/fresh-produce/fruits,0,11,0%,6.45
https://www.ideallivs.com/product/national-qeema-masala-78gm-2packs,0,11,0%,6.55
https://www.ideallivs.com/product/shan-mango-pickle-300g,0,11,0%,6.55
https://www.ideallivs.com/product/heera-sago-seeds-500-gsm,0,11,0%,6.82
https://www.ideallivs.com/product/aashirvaad-chakki-atta-10-kg,0,11,0%,6.91